battery_power,clock_speed,fc,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,categorical__blue_0.0,categorical__blue_1.0,categorical__dual_sim_0.0,categorical__dual_sim_1.0,categorical__four_g_0.0,categorical__four_g_1.0,categorical__three_g_0.0,categorical__three_g_1.0,categorical__touch_screen_0.0,categorical__touch_screen_1.0,categorical__wifi_0.0,categorical__wifi_1.0,price_range
-1.0619386427758424,-0.5175899799271135,1.7767761949090974,0.38368064648855227,1.0335057268590084,-1.6770592674755924,1.0860816494546703,0.6751110088391785,1.5119376045497892,1.3950848360106063,0.6406090680306449,1.1154862060351614,2.120197443045585,-1.4665207182920377,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3
1.0709596416029432,0.7082003810607219,-0.7637851132931738,-1.0512584801947564,1.727716122734077,0.44515584119467533,-1.1009534883920282,-1.3085648251642845,0.7441235771955421,0.3095084695282313,1.0684720355751818,1.1154862060351614,-1.0943102678747303,0.7302398134149221,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3
1.6172729695121304,1.3210955615546396,-0.0709047565107362,0.8252003777757242,-0.702020262828663,1.6618925034989622,-0.22613943325334876,-0.48203322766284157,-0.5363192272452172,-0.9936461026030631,-0.6374471238157521,-0.3095999722275806,-0.1758794933260687,1.6455567016261552,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.8273949495767638,1.5662536337522064,-0.0709047565107362,0.3284906800776558,0.686400528921474,-0.7432846196606746,-0.6635464608226884,1.66694892584091,-0.40308091073374486,-1.0723446025186296,-1.0026060357718656,-1.0221430613589517,0.2833358939482621,1.6455567016261552,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
-1.674264831140723,-0.3950109438283302,0.160055362416743,-1.3272083122492389,-0.3549150648911286,-0.8281732240074853,-0.6635464608226884,0.5098046893388899,-1.0015241967598494,-0.014544177182925387,0.42298911040023385,-0.3095999722275806,-1.3239179615118957,0.18104968048818207,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-0.6317168970473572,-0.14985287163076313,-0.994745232220653,1.377100041884689,0.33929533098393977,-0.7432846196606746,1.52348867702401,-1.143258505663996,-0.798279307166078,0.4229268958771361,0.6064906848428262,1.3530005690789517,0.7425512812225928,-0.7342672077230512,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2
-1.637843942613444,0.0953052005668042,0.6219756002717014,1.04596024341931,-0.702020262828663,-0.23395299357981034,-0.22613943325334876,1.5016426063406214,-0.21338568044622497,-1.403341234516454,1.511088898552289,0.8779718429913711,-1.0943102678747303,-1.2834573406497911,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3
-0.643098424712132,-1.253064196519815,-0.7637851132931738,0.49406057931034525,1.727716122734077,0.0773052223584956,1.0860816494546703,-0.6473395471631301,-0.3014584659368592,-0.4080366767607585,1.0712383909687888,1.1154862060351614,0.5129435875854275,0.18104968048818207,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
0.4882254251664767,0.0953052005668042,1.7767761949090974,1.1011502098302066,-0.702020262828663,-1.2526162457415388,-1.1009534883920282,1.3363362868403328,-1.0331400684744358,0.13822349912376275,0.22934423284774946,-0.547114335271371,-1.0943102678747303,-0.18507707479631122,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2
-0.8821105056724015,-1.253064196519815,-0.3018648754382154,-0.6097387489075845,-0.3549150648911286,1.6901887049478992,0.21126759431599093,-0.48203322766284157,1.189004057750797,0.027119734537080473,-1.5180702574472882,-0.07208560918379028,0.2833358939482621,-0.18507707479631122,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.7750399223188,-1.253064196519815,-0.994745232220653,-1.4927782114819284,-1.0491254607661973,-1.4789858573330341,1.0860816494546703,-0.1514205886622644,1.6113017727956331,1.1288987333550131,1.298079533244556,1.1154862060351614,1.2017666684969237,0.18104968048818207,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.7500005614562957,-1.253064196519815,2.7006166706190142,0.05254084802317335,1.727716122734077,0.27537863250105393,1.52348867702401,1.66694892584091,-0.5227695679389658,-1.382509278656451,-1.490406703511219,-1.7346861504903226,-1.0943102678747303,-0.9173305853652978,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
0.1832004837505138,-0.7627480521246808,-0.3018648754382154,0.49406057931034525,1.3806109247965428,-0.9413580298032329,-1.5383605159613678,1.3363362868403328,-1.2634842766807102,-0.22980772106962233,0.09471493702554602,1.3530005690789517,-0.1758794933260687,-1.4665207182920377,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.16271373395391928,0.8307794171595057,-0.994745232220653,1.04596024341931,0.33929533098393977,-1.1394314399457912,-0.22613943325334876,-1.6391774641648618,-1.053464557433813,1.5455378505550719,1.5867026126442114,-1.259657424402742,-1.3239179615118957,0.18104968048818207,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
-1.3533057509940756,1.4436745976534233,-0.994745232220653,-0.554548782496688,0.686400528921474,0.47345204264361224,1.52348867702401,-1.143258505663996,-0.7531137761452399,-0.8570810586319327,-0.7951293812513465,-0.07208560918379028,-1.0943102678747303,0.7302398134149221,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
-1.168925002824725,-0.2724319077295465,2.7006166706190142,1.5426699411173785,-0.3549150648911286,0.558340646990423,1.52348867702401,1.1710299673400444,1.1054478253622466,-0.005285530134035196,-0.7361137995210656,-0.547114335271371,-0.4054871869632341,0.7302398134149221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-1.4785025553065976,0.9533584532582887,-0.7637851132931738,1.597859907528275,0.33929533098393977,0.558340646990423,-0.22613943325334876,0.01388573083802418,-0.4866371431222953,-1.009848734938621,-0.010406567931516925,0.16542875386000006,0.2833358939482621,-1.6495840959342845,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.1073805301302224,0.0953052005668042,0.3910154813442222,-1.4375882450710318,-0.007809866953594431,-0.6018036124159901,-1.1009534883920282,1.3363362868403328,-0.08014736393475266,0.12896485207487257,1.2031013313973853,-1.4971717874465325,-0.1758794933260687,-1.2834573406497911,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
-1.0209651431826532,0.5856213449619383,2.7006166706190142,-1.1616384130165494,-0.702020262828663,-1.507282058781971,0.6486746218853306,1.1710299673400444,-0.6718158203077313,-1.2065949847275375,0.9633505306181188,-1.4971717874465325,-1.0943102678747303,-1.6495840959342845,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2
-1.5445154157622911,-1.253064196519815,2.469656551691535,0.9907702770084136,-0.702020262828663,0.5300444455414861,-1.1009534883920282,1.66694892584091,1.8145466623894044,0.8372513513149722,0.023711815256301755,1.3530005690789517,1.431374362134089,-0.002013697154064573,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2
0.2469370386732523,1.6888326698509901,0.160055362416743,0.6596304785430347,0.33929533098393977,-0.23395299357981034,-1.5383605159613678,0.6751110088391785,-0.47534576036708576,-0.6580201470807937,0.3316993824112055,1.3530005690789517,-0.8647025742375649,-0.002013697154064573,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2
0.9275523930267815,0.9533584532582887,0.8529357191991807,0.49406057931034525,-1.0491254607661973,1.2657456832138456,-1.1009534883920282,0.01388573083802418,2.4400892670280117,1.5756284534639649,1.1201106695891776,1.3530005690789517,0.9721589748597583,1.4624933239839086,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
0.03296431857548729,-1.253064196519815,0.160055362416743,-1.4927782114819284,-1.0491254607661973,0.33197103539892775,-1.1009534883920282,1.5016426063406214,0.091481653944432,-1.2436295729230982,-0.2271044070973923,0.6404574799475807,-1.3239179615118957,-1.2834573406497911,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
0.950315448356331,-0.6401690160258973,0.160055362416743,0.10773081443406984,-1.3962306587037316,0.7281178556840444,-0.6635464608226884,-0.48203322766284157,0.5318455813976032,0.4738494546460322,-0.45671190476676665,0.6404574799475807,1.431374362134089,0.5471764357726754,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
-0.09906140233589965,1.5662536337522064,-0.7637851132931738,-0.664928715318481,1.0335057268590084,-0.8564694254564222,-1.1009534883920282,0.6751110088391785,2.1126391671269356,0.9275231600416516,-1.4940951773693616,-0.7846286983151614,-0.6350948806003995,0.18104968048818207,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.6270800626767284,1.6888326698509901,-0.994745232220653,-0.27859895044220556,-1.0491254607661973,-0.630099813864927,-0.6635464608226884,-1.4738711446645731,-1.0353983450254778,1.2932397184728142,-0.8965624123502669,-1.0221430613589517,-0.6350948806003995,1.6455567016261552,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.1028279190643124,-0.5175899799271135,-0.7637851132931738,0.5492505457212418,1.727716122734077,0.6715254527861706,1.52348867702401,0.6751110088391785,-0.9992659202088073,1.2492611449905857,1.3487960487940163,-0.547114335271371,-0.1758794933260687,-1.4665207182920377,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3
-0.4200204824825472,0.3404632727643712,-0.3018648754382154,0.4388706128994488,1.0335057268590084,1.5770038991521516,1.0860816494546703,0.01388573083802418,-1.3944643166411406,-1.1047498671897453,0.15834111107850518,0.8779718429913711,1.431374362134089,0.18104968048818207,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-1.503541916169102,1.3210955615546396,-0.5328249943656946,1.377100041884689,-1.0491254607661973,0.6149330498882968,1.52348867702401,-0.316726908162553,0.8592956812986792,0.4206122341149136,-0.7877524335350614,0.6404574799475807,-0.6350948806003995,-1.1003939630075446,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
-1.462568416575913,0.7082003810607219,1.08389583812666,1.7634298067609644,1.0335057268590084,-0.8281732240074853,1.52348867702401,0.8404173283394671,0.5431369641528127,1.3950848360106063,1.026976704671078,0.8779718429913711,1.6609820557712545,-0.18507707479631122,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3
0.7021981452642417,1.8114117059497739,-0.5328249943656946,-0.9960685137838599,0.686400528921474,1.6335963020500253,-0.6635464608226884,1.5016426063406214,0.8976863826663916,1.3441622772417101,-0.06020096501644148,-1.7346861504903226,-1.3239179615118957,0.7302398134149221,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2
1.1870512237836455,-0.14985287163076313,0.160055362416743,1.708239840350068,1.0335057268590084,-0.37543400082449485,1.52348867702401,1.5016426063406214,1.6655004100206388,0.3048791460037862,-0.06573367580365531,1.590514932122742,1.431374362134089,0.9133031910571687,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
0.9457628372904211,-0.027273835531979467,-0.994745232220653,0.6044405121321382,-0.702020262828663,-0.8847656269053591,-1.1009534883920282,-1.6391774641648618,-0.22241878665039258,-1.4403758227120147,0.9107897781395874,-0.07208560918379028,-0.1758794933260687,-0.18507707479631122,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
0.4973306472982965,0.4630423088631546,-0.7637851132931738,-0.8856885809620669,-0.702020262828663,-1.0828390370479175,-0.6635464608226884,0.01388573083802418,0.8321963626861764,0.08267161683042162,-0.6309922945640026,1.1154862060351614,0.5129435875854275,0.18104968048818207,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-0.3767706773564032,-1.253064196519815,-0.994745232220653,1.04596024341931,-0.007809866953594431,0.13389762525636942,1.0860816494546703,-1.6391774641648618,0.10277303669964151,-1.035310014323069,0.7226776113743169,-1.4971717874465325,-1.3239179615118957,1.279429946341662,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
1.5876809975837163,0.7082003810607219,1.314855957054139,0.7700104113648277,0.33929533098393977,-1.0262466341500436,-0.6635464608226884,1.66694892584091,0.05083267602567773,-0.4983084854874379,0.394403437999629,0.4029431169037904,0.2833358939482621,0.3641130581304287,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2
-0.94584706059514,1.4436745976534233,2.0077363138365767,1.5426699411173785,-0.007809866953594431,0.21878622960318012,1.52348867702401,1.5016426063406214,0.4008655414371728,0.4576468223104744,-1.12432567309057,0.4029431169037904,1.2017666684969237,1.0963665686994153,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
-0.5725329531905287,-0.2724319077295465,-0.994745232220653,1.597859907528275,-0.3549150648911286,-0.9413580298032329,-0.6635464608226884,-0.1514205886622644,-0.14337910736392598,-0.9982754261275082,1.695512591459417,-0.7846286983151614,-0.4054871869632341,1.6455567016261552,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3
1.1802223071847806,-1.253064196519815,0.8529357191991807,0.9355803105975171,-0.007809866953594431,1.124264675969161,0.6486746218853306,0.6751110088391785,-0.8569944974931675,-1.2459442346853207,-0.0629673204100484,-1.259657424402742,-0.1758794933260687,-1.2834573406497911,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.39953373268595266,-0.14985287163076313,-0.5328249943656946,0.8803903441866207,1.727716122734077,-0.34713779937555794,0.21126759431599093,-0.9779521861637074,-1.1686366615369501,-1.3153840875519973,0.7245218483033881,0.6404574799475807,1.6609820557712545,-0.36814045243855786,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2
0.5587908966880801,1.8114117059497739,-0.3018648754382154,-1.1064484466056528,0.33929533098393977,-0.17736059068193652,-0.6635464608226884,-0.8126458666634188,0.6131435372351117,-0.6533908235563486,-0.6153162806668967,0.4029431169037904,-0.4054871869632341,1.6455567016261552,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
-1.0004783933860588,0.9533584532582887,-0.7637851132931738,1.708239840350068,1.0335057268590084,0.10560142380743251,1.52348867702401,-0.6473395471631301,-0.6401999485931448,-0.6395028529830132,-1.5614098252804633,0.6404574799475807,0.0537282003110967,-0.9173305853652978,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
-0.1878373181211426,-0.3950109438283302,-0.994745232220653,0.9907702770084136,1.0335057268590084,0.5300444455414861,-1.1009534883920282,-1.6391774641648618,-0.728272734083779,-1.6301780872142637,-1.5254472051635732,-1.259657424402742,-1.3239179615118957,0.7302398134149221,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1.0959990024654476,0.5856213449619383,2.469656551691535,1.2667201090628961,-0.007809866953594431,0.7847102585819182,-1.1009534883920282,1.3363362868403328,0.24504445941528144,0.23543929313710976,0.021867578327230474,0.4029431169037904,-0.8647025742375649,-1.1003939630075446,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2
-1.2212800300826885,1.3210955615546396,-0.5328249943656946,-1.2720183458383423,0.686400528921474,0.020712819460621795,-0.6635464608226884,-1.143258505663996,-0.31726640179415255,0.7377208955394027,0.7660171792074919,-0.547114335271371,-0.4054871869632341,1.4624933239839086,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2
-1.417042305916814,0.4630423088631546,2.0077363138365767,0.6596304785430347,1.0335057268590084,-1.6770592674755924,-0.6635464608226884,1.1710299673400444,0.014700251209007276,0.8488246601260849,1.14500786813164,1.3530005690789517,0.5129435875854275,0.3641130581304287,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
0.27197639953575675,-1.253064196519815,1.5458160759816182,0.21811074725586282,-0.702020262828663,0.4168596397457384,-0.22613943325334876,0.6751110088391785,2.078765018861307,1.4043434830594963,0.8702165657000193,-0.7846286983151614,-0.4054871869632341,-1.2834573406497911,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
1.42833961027687,-0.14985287163076313,-0.994745232220653,-0.1130290512095161,-0.007809866953594431,1.180857078867035,-0.6635464608226884,-1.6391774641648618,-1.2115439160067463,1.2261145273683602,1.5765593095343193,0.8779718429913711,1.2017666684969237,-0.5512038300808045,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3
0.007924957712982869,-0.5175899799271135,-0.994745232220653,-1.216828379427446,0.33929533098393977,0.6998216542351074,-1.1009534883920282,-1.4738711446645731,-0.4188888465910382,-0.06083741242737634,-0.9906184957329022,-0.3095999722275806,-1.0943102678747303,-1.2834573406497911,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
-0.16507426279159312,-0.027273835531979467,-0.994745232220653,0.6044405121321382,1.0335057268590084,-1.7053554689245294,-0.22613943325334876,-1.4738711446645731,-0.9924910905556816,-1.500557028529801,1.7231761453954861,-1.259657424402742,-1.0943102678747303,-0.7342672077230512,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
0.476843897501702,-1.253064196519815,0.3910154813442222,0.7148204449539312,1.0335057268590084,-0.06417578488618891,1.0860816494546703,0.17919205033831276,-0.1682201494253869,1.094178806921675,1.1560732897060675,0.16542875386000006,1.2017666684969237,-1.6495840959342845,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
0.38351537065054914,1.0759374893570723,-0.7637851132931738,-0.554548782496688,0.686400528921474,-1.0262466341500436,-0.22613943325334876,-0.9779521861637074,1.191262334301839,-0.07935470652515672,0.06244079076679863,-0.7846286983151614,0.2833358939482621,0.3641130581304287,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2
-1.4420816667793184,-0.6401690160258973,0.8529357191991807,-1.2720183458383423,-1.3962306587037316,0.0490090209095587,-0.6635464608226884,1.0057236478397558,-1.0941135353525673,-0.5214551031096634,-1.5973724453973532,0.6404574799475807,0.0537282003110967,-1.2834573406497911,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
-0.45644137100982635,-0.3950109438283302,-0.3018648754382154,0.6044405121321382,0.686400528921474,0.020712819460621795,-1.5383605159613678,-0.8126458666634188,-1.4464046773151042,-1.419543866852012,1.4612945014673644,-0.3095999722275806,-1.3239179615118957,0.18104968048818207,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3
-1.0050310044519686,1.6888326698509901,-0.0709047565107362,0.3284906800776558,-0.007809866953594431,-1.4223934544351602,-0.22613943325334876,-0.6473395471631301,0.26762722492570046,0.3743189988704626,-1.4147929894192965,-0.7846286983151614,-0.8647025742375649,-0.9173305853652978,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
