continuous__battery_power,continuous__clock_speed,continuous__fc,continuous__int_memory,continuous__m_dep,continuous__mobile_wt,continuous__n_cores,continuous__pc,continuous__px_height,continuous__px_width,continuous__ram,continuous__sc_h,continuous__sc_w,continuous__talk_time,categorical__blue_0,categorical__blue_1,categorical__wifi_0,categorical__wifi_1,categorical__three_g_0,categorical__three_g_1,categorical__touch_screen_0,categorical__touch_screen_1,categorical__four_g_0.0,categorical__four_g_1.0,categorical__dual_sim_0,categorical__dual_sim_1,price_range
1.312148084177434,1.5669793850972837,-0.5319369268689119,0.05104691846365428,0.33959876184749416,0.5294398398089051,-0.2254016677930089,1.1702141817264045,-0.08535954588312374,-1.1651144051511657,-0.5914872834855514,1.3514033126787421,-1.3255508947372983,-1.6475717644863617,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.9903080302700976,0.7083934560950492,0.6204966111028003,-0.8312920042591737,1.725844040860023,1.6314496004662342,-0.2254016677930089,0.18003295103483158,-0.6792537950881259,0.43741848554990254,0.5128853620679908,-1.2601809060609672,-1.0959978085911766,-1.2815059924640042,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2
1.4281809516051258,-1.2540886673386304,2.0034168566688546,1.0988243891970126,0.6861600816006262,1.2641130135804577,-1.5350555216136734,1.1702141817264045,-0.6521559586224984,-1.5935372155264513,-1.61381555052969,0.40173632404612053,0.7404268805777967,-1.464538878475183,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-1.0540123496421636,-0.6408130037656056,-0.30145021927456944,0.7679472931759521,0.6861600816006262,0.5294398398089051,-1.0985042370067852,1.0051839766111423,0.4904694790114601,1.419317250950557,-1.4340553953686377,1.1139865655205867,2.117745397454527,-0.00027579038575250854,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
-0.910677631055015,-1.2540886673386304,-0.7624236344632543,-1.0518767349398808,-1.393207836918167,1.574936279406884,1.520803470634544,-0.9751784847720035,0.7659641497453394,1.3868960653005353,1.318579595969323,-0.5479306645865011,0.7404268805777967,1.4639872977036779,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3
-1.4635401170340172,-0.7634681364802105,0.6204966111028003,-0.5004149082381133,-1.393207836918167,-0.5443132603187489,-0.6619529523998972,1.1702141817264045,-0.4602129503243038,-1.02153486870107,1.5011052919790069,-0.5479306645865011,-0.866444722445055,1.2809544116924991,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
-0.24405743191160906,-1.2540886673386304,1.5424434414801702,0.9333858411864824,0.33959876184749416,-1.1094464709122511,0.2111496168138793,1.3352443868416668,0.029806259095793028,-0.864060538400965,-0.2660753102965694,1.5888200598368976,1.6586392251622835,0.9148886396701416,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-1.2656016961279546,-1.2540886673386304,-0.07096351168022698,-0.7209996389188202,1.725844040860023,-0.5443132603187489,-0.2254016677930089,0.18003295103483158,0.5807956005635516,-0.4333219290506779,0.19669185837444741,-0.31051391742834566,-1.0959978085911766,1.2809544116924991,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-1.060837812432028,-0.5181578710510005,1.7729301490745126,0.3819240144847148,1.032721401353759,-1.6745796815057532,1.0842521860276557,0.6751235663806181,1.511154652550095,1.3961592612005416,0.641022088054587,1.1139865655205867,2.117745397454527,-1.464538878475183,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3
1.0709817322688981,0.7083934560950492,-0.7624236344632543,-1.0518767349398808,1.725844040860023,0.44466985821987975,-1.0985042370067852,-1.3052388950025278,0.7433826193573165,0.31004954192481765,1.0687590726429372,1.1139865655205867,-1.0959978085911766,0.7318557536589627,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3
1.6170187554580362,1.321669119668074,-0.07096351168022698,0.8230934758461288,-0.7000851974119026,1.6597062609959092,-0.2254016677930089,-0.48008786942621706,-0.5369901536435816,-0.9937452810010514,-0.6366577840132004,-0.31051391742834566,-0.17778546400668999,1.6470201837148568,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.8275402260970741,1.5669793850972837,-0.07096351168022698,0.32677783181453807,0.6861600816006262,-0.7421098840264747,-0.6619529523998972,1.665304797072191,-0.40375912435424655,-1.072482446151104,-1.0017091760325683,-1.0227641589028118,0.28132070828555333,1.6470201837148568,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.67285430925652,-0.3955027383363957,0.15952319591411546,-1.3276076482907646,-0.3535238776587702,-0.8268798656155,-0.6619529523998972,0.5100933612653559,-1.0021696796368533,-0.01416231457539849,0.42346620796223655,-0.31051391742834566,-1.3255508947372983,0.1827570956254263,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.6308336566705818,-0.15019247290718582,-0.9929103420575968,1.3745553025478963,0.33959876184749416,-0.7421098840264747,1.520803470634544,-1.1402086898872656,-0.7989359061446473,0.4235236916998933,0.6069137509214644,1.3514033126787421,0.7404268805777967,-0.7324073344304677,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2
-1.6364518410439108,0.09511779252202436,0.6204966111028003,1.0436782065268357,-0.7000851974119026,-0.2334899944923228,-0.2254016677930089,1.500274591956929,-0.21407426909485425,-1.4036416995763248,1.5112456084239891,0.8765698183624313,-1.0959978085911766,-1.2815059924640042,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3
-0.6422094279870222,-1.2540886673386304,-0.7624236344632543,0.49221637982506833,1.725844040860023,0.07733327133410337,1.0842521860276557,-0.6451180745414792,-0.3021422376081435,-0.4078481403256609,1.0715246134915688,1.1139865655205867,0.510873794431675,0.1827570956254263,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
0.48854224086715103,0.09511779252202436,1.7729301490745126,1.0988243891970126,-0.7000851974119026,-1.2507297735606266,-1.0985042370067852,1.3352443868416668,-1.0337838221800852,0.13868041777470339,0.22987834855802633,-0.5479306645865011,-1.0959978085911766,-0.18330867639693132,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2
-0.88110062563227,-1.2540886673386304,-0.30145021927456944,-0.6107072735784668,-0.3535238776587702,1.6879629215255842,0.2111496168138793,-0.48008786942621706,1.1882387680013675,0.027522066974629295,-1.517021620827585,-0.07309717027019028,0.28132070828555333,-0.18330867639693132,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.7752116780414484,-1.2540886673386304,-0.9929103420575968,-1.4930461963012949,-1.0466465171650348,-1.4767830577980274,1.0842521860276557,-0.15002745919569274,1.6105133862573957,1.129842379075364,1.298298963079358,1.1139865655205867,1.19953305287004,0.1827570956254263,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.7501849811452797,-1.2540886673386304,2.694876979451882,0.05104691846365428,1.725844040860023,0.2751298950418291,1.520803470634544,1.665304797072191,-0.5234412354107679,-1.3827995088013108,-1.4893662123412692,-1.735014400377278,-1.0959978085911766,-0.9154402204416465,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.183671569586549,-0.7634681364802105,-0.30145021927456944,0.49221637982506833,1.379282721106891,-0.9399065077342004,-1.5350555216136734,1.3352443868416668,-1.2641154321379189,-0.22953161925054205,0.09528869392462301,1.3514033126787421,-0.17778546400668999,-1.464538878475183,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
0.16319518121695634,0.8310485888096543,-0.9929103420575968,1.0436782065268357,0.33959876184749416,-1.1377031314419261,-0.2254016677930089,-1.6352993052330522,-1.0541071995293059,1.546686194575642,1.5868370582865856,-1.2601809060609672,-1.3255508947372983,0.1827570956254263,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
-1.3520575581329015,1.4443242523826791,-0.9929103420575968,-0.55556109090829,0.6861600816006262,0.4729265187495548,1.520803470634544,-1.1402086898872656,-0.7537728453686015,-0.8571131414759604,-0.7942936123852001,-0.07309717027019028,-1.0959978085911766,0.7318557536589627,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-1.1677700628065675,-0.2728476056217906,2.694876979451882,1.5399938505584265,-0.3535238776587702,0.5576965003385801,1.520803470634544,1.1702141817264045,1.1046871055656828,-0.004899118675392315,-0.7352954076143933,-0.5479306645865011,-0.4073385501528117,0.7318557536589627,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-1.4771910426137456,0.9537037215242589,-0.7624236344632543,1.5951400332286034,0.33959876184749416,0.5576965003385801,-0.2254016677930089,0.01500274591956942,-0.4873107867899313,-1.0099558738260623,-0.009801858323376822,0.1643195768879651,0.28132070828555333,-1.6475717644863617,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1.1073842004815073,0.09511779252202436,0.3900099035084579,-1.437900013631118,-0.006962557905638033,-0.6008265813780992,-1.0985042370067852,1.3352443868416668,-0.08084323980551916,0.12941722187469723,1.2033487272763406,-1.4975976532191226,-0.17778546400668999,-1.2815059924640042,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
-1.0198850356928426,0.5857383233804442,2.694876979451882,-1.1621691002802343,-0.7000851974119026,-1.5050397183277024,0.6477009014207675,1.1702141817264045,-0.672479335971719,-1.2067987867011936,0.9636685203949374,-1.4975976532191226,-1.0959978085911766,-1.6475717644863617,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2
-1.5431705162490998,-1.2540886673386304,2.46439027185754,0.9885320238566591,-0.7000851974119026,0.5294398398089051,-1.0985042370067852,1.665304797072191,1.8137471597496018,0.8380517082251696,0.024306478809745933,1.3514033126787421,1.4290861390161618,-0.00027579038575250854,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2
0.2473758889586151,1.6896345178118888,0.15952319591411546,0.6576549278355985,0.33959876184749416,-0.2334899944923228,-1.5350555216136734,0.6751235663806181,-0.47602002159591983,-0.6579544296258276,0.3322033599573946,1.3514033126787421,-0.866444722445055,-0.00027579038575250854,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2
0.9276470136817495,0.9537037215242589,0.8509833186971428,0.49221637982506833,-1.0466465171650348,1.2641130135804577,-1.0985042370067852,0.01500274591956942,2.4392555514978356,1.576791581250662,1.1203825018173934,1.3514033126787421,0.9699799667239184,1.4639872977036779,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
0.03351138820953607,-1.2540886673386304,0.15952319591411546,-1.4930461963012949,-1.0466465171650348,0.3316432161011793,-1.0985042370067852,1.500274591956929,0.09077639114345484,-1.2438515703012183,-0.2264358914661835,0.6391530712042759,-1.3255508947372983,-1.2815059924640042,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.9503985563146302,-0.6408130037656056,0.15952319591411546,0.10619310113383103,-1.393207836918167,0.7272364635166307,-0.6619529523998972,-0.48008786942621706,0.5311162337099012,0.4744712691499272,-0.4559757819026042,0.6391530712042759,1.4290861390161618,0.5488228676477839,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
-0.09844755906117227,1.5669793850972837,-0.7624236344632543,-0.6658534562486434,1.032721401353759,-0.8551365261451751,-1.0985042370067852,0.6751235663806181,2.111823360871504,0.9283678682502298,-1.4930536001394448,-0.7853474117446565,-0.6368916362989333,0.1827570956254263,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.6273266509277236,1.6896345178118888,-0.9929103420575968,-0.27983017755740625,-1.0466465171650348,-0.6290832419077743,-0.6619529523998972,-1.47026910011779,-1.0360419752188876,1.2942641063004736,-0.8956967768350246,-1.0227641589028118,-0.6368916362989333,1.6470201837148568,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
1.1028338919549312,-0.5181578710510005,-0.7624236344632543,0.5473625624952451,1.725844040860023,0.6707231424572806,1.520803470634544,0.6751235663806181,-0.9999115265980509,1.2502639257754444,1.3490005453042702,-0.5479306645865011,-0.17778546400668999,-1.464538878475183,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3
-0.4192443101847908,0.34042805795123426,-0.30145021927456944,0.43707019715489154,1.032721401353759,1.574936279406884,1.0842521860276557,0.01500274591956942,-1.3950883083884515,-1.1049036318011256,0.15889613344314923,0.8765698183624313,1.4290861390161618,0.1827570956254263,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-1.5022177395099143,1.321669119668074,-0.5319369268689119,1.3745553025478963,-1.0466465171650348,0.6142098213979303,1.520803470634544,-0.3150576643109549,0.8585484243362332,0.42120789272489173,-0.7869188367888493,0.6391530712042759,-0.6368916362989333,-1.0984731064528253,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.461264962770729,0.7083934560950492,1.0814700262914851,1.7605785812391337,1.032721401353759,-0.8268798656155,1.520803470634544,0.8401537714958802,0.5424069989039128,1.3961592612005416,1.0272759599134638,0.8765698183624313,1.6586392251622835,-0.18330867639693132,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.7024067416162301,1.8122896505264938,-0.5319369268689119,-0.996730552269704,0.6861600816006262,1.6314496004662342,-0.6619529523998972,1.500274591956929,0.8969370259958722,1.3452116837505077,-0.05958159359874517,-1.735014400377278,-1.3255508947372983,0.7318557536589627,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2
1.18701459969659,-0.15019247290718582,0.15952319591411546,1.7054323985689568,1.032721401353759,-0.37477329714069835,1.520803470634544,1.500274591956929,1.6647090591886506,0.30541794397481453,-0.06511267529600831,1.5888200598368976,1.4290861390161618,0.9148886396701416,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2
0.9458482477880541,-0.027537340192580726,-0.9929103420575968,0.6025087451654219,-0.7000851974119026,-0.8833931866748502,-1.0985042370067852,-1.6352993052330522,-0.2231068812500634,-1.4406944831763493,0.9111232442709375,-0.07309717027019028,-0.17778546400668999,-0.18330867639693132,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
0.4976428579203033,0.46308319066583903,-0.7624236344632543,-0.8864381869293505,-0.7000851974119026,-1.0811898103825759,-0.6619529523998972,0.01500274591956942,0.8314505878706058,0.08310124237466635,-0.6302048553663934,1.1139865655205867,0.510873794431675,0.1827570956254263,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.3760163791823174,-1.2540886673386304,-0.9929103420575968,1.0436782065268357,-0.006962557905638033,0.13384659239345356,1.0842521860276557,-1.6352993052330522,0.1020671563374663,-1.0354296625510793,0.7230664665639904,-1.4975976532191226,-1.3255508947372983,1.2809544116924991,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2
1.587441750035291,0.7083934560950492,1.3119567338858276,0.7679472931759521,0.33959876184749416,-1.0246764893232256,-0.6619529523998972,1.665304797072191,0.050129636445013635,-0.4981643003507211,0.39488895252637696,0.40173632404612053,0.28132070828555333,0.3657899816366051,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2
-0.9448049450043361,1.4443242523826791,2.0034168566688546,1.5399938505584265,-0.006962557905638033,0.21861657398247888,1.520803470634544,1.500274591956929,0.4001433574593685,0.4582606763249164,-1.1233929733723576,0.40173632404612053,1.19953305287004,1.0979215256813204,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
-0.5716796458250918,-0.2728476056217906,-0.9929103420575968,1.5951400332286034,-0.3535238776587702,-0.9399065077342004,-0.6619529523998972,-0.15002745919569274,-0.14407152489198327,-0.9983768789510545,1.6956149983327609,-0.7853474117446565,-0.4073385501528117,1.6470201837148568,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3
1.1801891369067257,-1.2540886673386304,0.8509833186971428,0.9333858411864824,-0.006962557905638033,1.1228297109320822,0.6477009014207675,0.6751235663806181,-0.8576478851535068,-1.2461673692762196,-0.06234713444737674,-1.2601809060609672,-0.17778546400668999,-1.2815059924640042,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.39876792181519816,-0.15019247290718582,-0.5319369268689119,0.8782396585163056,1.725844040860023,-0.3465166366110232,0.2111496168138793,-0.9751784847720035,-1.1692730045082227,-1.315641338526266,0.7249101604630782,0.6391530712042759,1.6586392251622835,-0.3663415624081101,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2
0.5590720230290813,1.8122896505264938,-0.30145021927456944,-1.1070229176100574,0.33959876184749416,-0.17697667343297258,-0.6619529523998972,-0.8101482796567414,0.6124097431067838,-0.6533228316758245,-0.6145334572241479,0.40173632404612053,-0.4073385501528117,1.6470201837148568,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-0.9994086473232499,0.9537037215242589,-0.7624236344632543,1.7054323985689568,1.032721401353759,0.10558993186377846,1.520803470634544,-0.6451180745414792,-0.6408651934284869,-0.6394280378258153,-1.5603484274561463,0.6391530712042759,0.05176762213943169,-0.9154402204416465,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
-0.18717857532940718,-0.3955027383363957,-0.9929103420575968,0.9885320238566591,1.032721401353759,0.5294398398089051,-1.0985042370067852,-1.6352993052330522,-0.7289331619417763,-1.630589999126476,-1.524396396423936,-1.2601809060609672,-1.3255508947372983,0.7318557536589627,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1.096008429165067,0.5857383233804442,2.46439027185754,1.264262937207543,-0.006962557905638033,0.783749784575981,-1.0985042370067852,1.3352443868416668,0.24433079778201053,0.23594397472476822,0.022462784910658215,0.40173632404612053,-0.866444722445055,-1.0984731064528253,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2
-1.2200986108621932,1.321669119668074,-0.5319369268689119,-1.2724614656205877,0.6861600816006262,0.02081995027475315,-0.6619529523998972,-1.1402086898872656,-0.31794930887975953,0.7384723523001032,0.7663932731925518,-0.5479306645865011,-0.4073385501528117,1.4639872977036779,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2
-1.4157618775049676,0.46308319066583903,2.0034168566688546,0.6576549278355985,1.032721401353759,-1.6745796815057532,-0.6619529523998972,1.1702141817264045,0.013999187824177002,0.8496307031001773,1.1452723694550775,1.3514033126787421,0.510873794431675,0.3657899816366051,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
0.27240258585478394,-1.2540886673386304,1.5424434414801702,0.21648546647418454,-0.7000851974119026,0.41641319769020463,-0.2254016677930089,0.6751235663806181,2.0779510652894695,1.4054224571005478,0.8705619784910078,-0.7853474117446565,-0.4073385501528117,-1.2815059924640042,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3
1.4281809516051258,-0.15019247290718582,-0.9929103420575968,-0.11439162954687598,-0.006962557905638033,1.1793430319914324,-0.6619529523998972,-1.6352993052330522,-1.2121779122454661,1.2271059360254288,1.5766967418416031,0.8765698183624313,1.19953305287004,-0.549374448419289,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3
0.00848469131336725,-0.5181578710510005,-0.9929103420575968,-1.217315282950411,0.33959876184749416,0.6989798029869557,-1.0985042370067852,-1.47026910011779,-0.41956619562586256,-0.060478294075429366,-0.9897251656884981,-0.31051391742834566,-1.0959978085911766,-1.2815059924640042,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.16442703269652642,-0.027537340192580726,-0.9929103420575968,0.6025087451654219,1.032721401353759,-1.7028363420354282,-0.2254016677930089,-1.47026910011779,-0.9931370674816441,-1.5009052565263896,1.7232704068190767,-1.2601809060609672,-1.0959978085911766,-0.7324073344304677,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
0.4771664695507107,-1.2540886673386304,0.3900099035084579,0.7128011105057753,1.032721401353759,-0.06395003131427217,1.0842521860276557,0.18003295103483158,-0.16891120831880846,1.0951053944503408,1.1563345328496037,0.1643195768879651,1.19953305287004,-1.6475717644863617,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
0.3838851447558996,1.076358854238864,-0.7624236344632543,-0.55556109090829,0.6861600816006262,-1.0246764893232256,-0.2254016677930089,-0.9751784847720035,1.19049692104017,-0.07900468587544171,0.06302405069058797,-0.7853474117446565,0.28132070828555333,0.3657899816366051,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2
-1.4407885744011364,-0.6408130037656056,0.8509833186971428,-1.2724614656205877,-1.393207836918167,0.04907661080442825,-0.6619529523998972,1.0051839766111423,-1.0947539542277471,-0.5213222901007366,-1.5963004584883569,0.6391530712042759,0.05176762213943169,-1.2815059924640042,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.45564677839740003,-0.3955027383363957,-0.30145021927456944,0.6025087451654219,0.6861600816006262,0.02081995027475315,-1.5350555216136734,-0.8101482796567414,-1.4470258282809043,-1.4198522924013355,1.461465873148621,-0.31051391742834566,-1.3255508947372983,0.1827570956254263,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3
